system_id=1403/year=2018,measured_on,ac_power__5034
system_id=1403/year=2019,measured_on,ac_power__5034
system_id=1403/year=2020,measured_on,ac_power__5034
system_id=1416/year=2015,measured_on,dc_power__4742
system_id=1416/year=2016,measured_on,dc_power__4742
system_id=1416/year=2018,measured_on,dc_power__4742
system_id=1418/year=2015,measured_on,ac_power__5048
system_id=1418/year=2016,measured_on,ac_power__5048
system_id=1418/year=2017,measured_on,ac_power__5048
system_id=1418/year=2018,measured_on,ac_power__5048
system_id=1418/year=2019,measured_on,ac_power__5048
system_id=1418/year=2020,measured_on,ac_power__5048
system_id=1419/year=2016,measured_on,ac_power__4808
system_id=1419/year=2017,measured_on,ac_power__4808
system_id=1419/year=2018,measured_on,ac_kwhr_2_kwhac__4800
system_id=1419/year=2019,measured_on,ac_power__4808
system_id=1419/year=2020,measured_on,ac_power__4808
system_id=1420/year=2015,measured_on,ac_power_kwac__4812
system_id=1420/year=2016,measured_on,ac_power_kwac__4812
system_id=1420/year=2017,measured_on,ac_power_kwac__4812
system_id=1420/year=2018,measured_on,ac_power_kwac__4812
system_id=1420/year=2019,measured_on,ac_power_kwac__4812
system_id=1420/year=2020,measured_on,ac_power_kwac__4812
system_id=1422/year=2014,measured_on,inv1_ac_power__4830
system_id=1422/year=2015,measured_on,inv1_ac_power__4830
system_id=1422/year=2016,measured_on,inv1_ac_power__4830
system_id=1422/year=2017,measured_on,inv1_ac_power__4830
system_id=1422/year=2018,measured_on,inv1_ac_power__4830
system_id=1423/year=2015,measured_on,inv1_ac_power__4854
system_id=1423/year=2016,measured_on,inv1_ac_power__4854
system_id=1423/year=2017,measured_on,inv1_ac_power__4854
system_id=1423/year=2018,measured_on,inv1_ac_power__4854
system_id=1423/year=2019,measured_on,inv1_ac_power__4854
system_id=1423/year=2020,measured_on,inv1_ac_power__4854
system_id=1423/year=2021,measured_on,inv1_ac_power__4854
system_id=1423/year=2022,measured_on,inv1_ac_power__4854
system_id=1429/year=2016,measured_on,inv1_ac_power__4917
system_id=1429/year=2017,measured_on,inv1_ac_power__4917
system_id=1430/year=2010,measured_on,ac_power__5074
system_id=1430/year=2011,measured_on,ac_power__5074
system_id=1430/year=2012,measured_on,ac_power__5074
system_id=1430/year=2013,measured_on,ac_power__5074
system_id=1430/year=2014,measured_on,ac_power__5074
system_id=1430/year=2015,measured_on,ac_power__5074
system_id=1430/year=2016,measured_on,ac_power__5074
system_id=1430/year=2017,measured_on,ac_power__5074
system_id=1431/year=2010,measured_on,ac_power__5086
system_id=1431/year=2011,measured_on,ac_power__5086
system_id=1431/year=2012,measured_on,ac_power__5086
system_id=1431/year=2013,measured_on,ac_power__5086
system_id=1431/year=2014,measured_on,ac_power__5086
system_id=1431/year=2015,measured_on,ac_power__5086
system_id=1431/year=2016,measured_on,ac_power__5086
system_id=1431/year=2017,measured_on,ac_power__5086
system_id=1431/year=2018,measured_on,ac_power__5086
system_id=1432/year=2009,measured_on,ac_power__5095
system_id=1432/year=2010,measured_on,ac_power__5095
system_id=1432/year=2011,measured_on,ac_power__5095
system_id=1432/year=2012,measured_on,ac_power__5095
system_id=1432/year=2013,measured_on,ac_power__5095
system_id=1432/year=2014,measured_on,ac_power__5095
system_id=1432/year=2015,measured_on,ac_power__5095
system_id=1432/year=2016,measured_on,ac_power__5095
system_id=1432/year=2017,measured_on,ac_power__5095
system_id=1432/year=2018,measured_on,ac_power__5095
system_id=1433/year=2010,measured_on,ac_power__5069
system_id=1433/year=2011,measured_on,ac_power__5069
system_id=1433/year=2012,measured_on,ac_power__5069
system_id=1433/year=2013,measured_on,ac_power__5069
system_id=1433/year=2014,measured_on,ac_power__5069
system_id=1433/year=2015,measured_on,ac_power__5069
system_id=1433/year=2016,measured_on,ac_power__5069
system_id=1433/year=2017,measured_on,ac_power__5069
system_id=1433/year=2018,measured_on,ac_power__5069
system_id=2/year=2010,measured_on,dc_power__346
system_id=2/year=2011,measured_on,dc_power__346
system_id=2/year=2012,measured_on,dc_power__346
system_id=2/year=2013,measured_on,dc_power__346
system_id=2/year=2014,measured_on,dc_power__346
system_id=2/year=2016,measured_on,dc_power__346
system_id=2/year=2017,measured_on,dc_power__346
system_id=2/year=2019,measured_on,dc_power__346
system_id=2/year=2020,measured_on,dc_power__346
system_id=3/year=2010,measured_on,dc_power__353
system_id=3/year=2011,measured_on,dc_power__353
system_id=3/year=2012,measured_on,dc_power__353
system_id=3/year=2013,measured_on,dc_power__353
system_id=3/year=2014,measured_on,dc_power__353
system_id=3/year=2016,measured_on,dc_power__353
system_id=3/year=2017,measured_on,dc_power__353
system_id=33/year=2010,measured_on,ac_power__584
system_id=33/year=2011,measured_on,ac_power__584
system_id=33/year=2012,measured_on,ac_power__584
system_id=33/year=2013,measured_on,ac_power__584
system_id=33/year=2014,measured_on,ac_power__584
system_id=33/year=2015,measured_on,ac_power__584
system_id=33/year=2016,measured_on,ac_power__584
system_id=33/year=2017,measured_on,ac_power__584
system_id=33/year=2018,measured_on,ac_power__584
system_id=33/year=2019,measured_on,ac_power__584
system_id=33/year=2020,measured_on,ac_power__584
system_id=33/year=2021,measured_on,ac_power__584
system_id=33/year=2022,measured_on,ac_power__584
system_id=34/year=2010,measured_on,ac_power_hw__2695
system_id=34/year=2011,measured_on,ac_power_hw__2695
system_id=34/year=2012,measured_on,ac_power_hw__2695
system_id=34/year=2013,measured_on,ac_power_hw__2695
system_id=34/year=2014,measured_on,ac_power_hw__2695
system_id=34/year=2015,measured_on,ac_power_hw__2695
system_id=34/year=2016,measured_on,ac_power_hw__2695
system_id=34/year=2017,measured_on,ac_power_hw__2695
system_id=34/year=2018,measured_on,ac_power_hw__2695
system_id=34/year=2019,measured_on,ac_power_hw__2695
system_id=34/year=2020,measured_on,ac_power_hw__2695
system_id=35/year=2010,measured_on,ac_power_hw__2713
system_id=35/year=2011,measured_on,ac_power_hw__2713
system_id=35/year=2012,measured_on,ac_power_hw__2713
system_id=35/year=2013,measured_on,ac_power_hw__2713
system_id=35/year=2014,measured_on,ac_power_hw__2713
system_id=35/year=2015,measured_on,ac_power_hw__2713
system_id=35/year=2016,measured_on,ac_power_hw__2713
system_id=35/year=2017,measured_on,ac_power_hw__2713
system_id=35/year=2018,measured_on,ac_power_hw__2713
system_id=35/year=2019,measured_on,ac_power_hw__2713
system_id=36/year=2012,measured_on,ac_power__629
system_id=36/year=2013,measured_on,ac_power__629
system_id=36/year=2014,measured_on,ac_power__629
system_id=36/year=2015,measured_on,ac_power__629
system_id=36/year=2016,measured_on,ac_power__629
system_id=36/year=2017,measured_on,ac_power__629
system_id=36/year=2018,measured_on,ac_power__629
system_id=36/year=2019,measured_on,ac_power__629
system_id=4/year=2007,measured_on,ac_power__315
system_id=4/year=2008,measured_on,ac_power__315
system_id=4/year=2009,measured_on,ac_power__315
system_id=4/year=2010,measured_on,ac_power__315
system_id=4/year=2011,measured_on,ac_power__315
system_id=4/year=2012,measured_on,ac_power__315
system_id=4/year=2013,measured_on,ac_power__315
system_id=4/year=2014,measured_on,ac_power__315
system_id=4/year=2015,measured_on,ac_power__315
system_id=4/year=2016,measured_on,ac_power__315
system_id=4/year=2017,measured_on,ac_power__315
system_id=4/year=2018,measured_on,ac_power__315
system_id=4/year=2019,measured_on,ac_power__315
system_id=4/year=2020,measured_on,ac_power__315
system_id=4/year=2021,measured_on,ac_power__315
system_id=4/year=2022,measured_on,ac_power__315
system_id=50/year=1998,measured_on,ac_power__752
system_id=50/year=1999,measured_on,ac_power__752
system_id=50/year=2000,measured_on,ac_power__752
system_id=50/year=2001,measured_on,ac_power__752
system_id=50/year=2002,measured_on,ac_power__752
system_id=50/year=2003,measured_on,ac_power__752
system_id=50/year=2004,measured_on,ac_power__752
system_id=50/year=2005,measured_on,ac_power__752
system_id=50/year=2006,measured_on,ac_power__752
system_id=50/year=2007,measured_on,ac_power__752
system_id=50/year=2008,measured_on,ac_power__752
system_id=50/year=2009,measured_on,ac_power__752
system_id=50/year=2011,measured_on,ac_power_1__767
system_id=50/year=2012,measured_on,ac_current__758
system_id=50/year=2013,measured_on,ac_current__758
system_id=50/year=2014,measured_on,ac_power_1__767
system_id=50/year=2015,measured_on,ac_power_1__767
system_id=50/year=2016,measured_on,ac_power_1__767
system_id=50/year=2017,measured_on,ac_power_1__767
system_id=50/year=2018,measured_on,ac_power_1__767
system_id=50/year=2019,measured_on,ac_power__752
system_id=50/year=2020,measured_on,ac_power__752
system_id=50/year=2021,measured_on,ac_power__752
system_id=50/year=2022,measured_on,ac_power__752
system_id=51/year=1998,measured_on,ac_power__773
system_id=51/year=1999,measured_on,ac_power__773
system_id=51/year=2000,measured_on,ac_power__773
system_id=51/year=2001,measured_on,ac_power__773
system_id=51/year=2002,measured_on,ac_power__773
system_id=51/year=2003,measured_on,ac_power__773
system_id=51/year=2004,measured_on,ac_power__773
system_id=51/year=2005,measured_on,ac_power__773
system_id=51/year=2006,measured_on,ac_power__773
system_id=51/year=2007,measured_on,ac_power__773
system_id=51/year=2009,measured_on,ac_power__773
system_id=51/year=2011,measured_on,ac_power_1__788
system_id=51/year=2012,measured_on,ac_power__773
system_id=51/year=2013,measured_on,ac_power__773
system_id=51/year=2014,measured_on,ac_power__773
system_id=51/year=2015,measured_on,ac_power__773
system_id=51/year=2016,measured_on,ac_power__773
system_id=51/year=2017,measured_on,ac_power__773
system_id=51/year=2018,measured_on,ac_power__773
system_id=51/year=2019,measured_on,ac_power__773
system_id=51/year=2020,measured_on,ac_power__773
system_id=51/year=2021,measured_on,ac_power__773
system_id=51/year=2022,measured_on,ac_power__773
